id,order_id,product_id,quantity
3145,1264,425,3
3146,1264,342,5
3147,1264,472,3
3148,1264,299,2
3149,1265,175,3
3150,1266,325,3
3151,1266,492,5
3152,1266,76,5
3153,1266,213,4
3154,1267,103,5
3155,1268,230,4
3156,1268,141,1
3157,1268,226,5
3158,1269,426,2
3159,1269,239,4
3160,1269,329,2
3161,1270,127,5
3162,1270,158,1
3163,1271,275,1
3164,1271,236,4
3165,1271,303,2
3166,1272,485,4
3167,1272,65,3
3168,1272,87,1
3169,1273,428,1
3170,1273,362,2
3171,1273,291,1
3172,1274,376,1
3173,1275,56,2
3174,1275,318,5
3175,1275,163,5
3176,1276,451,3
3177,1277,464,3
3178,1277,429,3
3179,1277,401,4
3180,1277,262,2
3181,1278,248,1
3182,1278,452,5
3183,1278,99,3
3184,1278,231,1
3185,1279,7,3
3186,1279,320,2
3187,1279,32,4
3188,1280,467,5
3189,1280,428,3
3190,1281,91,1
3191,1282,69,4
3192,1282,479,5
3193,1283,24,2
3194,1283,481,5
3195,1284,335,4
3196,1285,454,1
3197,1285,231,1
3198,1285,17,4
3199,1286,432,1
3200,1286,69,5
3201,1286,209,1
3202,1287,223,5
3203,1287,220,2
3204,1287,296,2
3205,1287,309,4
3206,1288,493,5
3207,1288,149,2
3208,1289,11,1
3209,1289,225,5
3210,1290,157,5
3211,1291,167,5
3212,1291,194,4
3213,1291,88,5
3214,1292,73,3
3215,1293,414,5
3216,1294,12,1
3217,1294,357,5
3218,1294,151,2
3219,1294,272,5
3220,1295,495,3
3221,1296,324,1
3222,1296,212,5
3223,1297,228,1
3224,1297,312,4
3225,1298,470,3
3226,1299,330,2
3227,1299,140,3
3228,1299,168,4
3229,1299,424,4
3230,1300,177,2
3231,1300,146,3
3232,1300,276,4
3233,1300,445,2
3234,1301,9,4
3235,1302,178,2
3236,1302,320,5
3237,1302,302,3
3238,1303,122,2
3239,1303,437,3
3240,1303,9,1
3241,1304,488,3
3242,1305,379,1
3243,1305,362,1
3244,1305,4,3
3245,1305,141,3
3246,1306,327,5
3247,1307,13,3
3248,1308,325,2
3249,1308,207,4
3250,1309,389,4
3251,1310,459,3
3252,1311,53,2
3253,1311,433,3
3254,1312,26,3
3255,1313,158,3
3256,1313,147,2
3257,1313,54,5
3258,1313,415,1
3259,1314,448,2
3260,1314,137,1
3261,1314,213,1
3262,1315,277,2
3263,1315,167,5
3264,1316,119,4
3265,1317,309,2
3266,1318,442,5
3267,1319,343,4
3268,1319,352,3
3269,1319,413,2
3270,1320,282,1
3271,1320,318,3
3272,1320,195,5
3273,1321,20,5
3274,1322,133,3
3275,1322,18,5
3276,1322,262,1
3277,1323,409,2
3278,1324,126,5
3279,1324,176,2
3280,1324,5,2
3281,1325,177,3
3282,1326,69,5
3283,1326,112,5
3284,1326,325,5
3285,1326,220,5
3286,1327,305,4
3287,1327,353,3
3288,1327,357,3
3289,1327,484,3
3290,1328,463,3
3291,1328,144,5
3292,1329,4,1
3293,1329,241,5
3294,1329,100,5
3295,1329,283,1
3296,1330,355,4
3297,1330,82,2
3298,1330,289,1
3299,1330,124,4
3300,1331,207,1
3301,1332,243,2
3302,1332,473,5
3303,1333,150,5
3304,1333,233,2
3305,1333,269,4
3306,1334,456,1
3307,1335,333,2
3308,1336,173,1
3309,1337,487,3
3310,1337,445,1
3311,1337,158,5
3312,1338,69,1
3313,1338,299,3
3314,1338,311,2
3315,1338,293,1
3316,1339,19,1
3317,1340,395,1
3318,1340,441,3
3319,1340,3,2
3320,1340,57,5
3321,1341,285,2
3322,1341,120,1
3323,1341,192,4
3324,1341,105,5
3325,1342,195,4
3326,1342,293,5
3327,1342,43,1
3328,1342,169,5
3329,1343,62,2
3330,1344,158,2
3331,1344,243,2
3332,1344,341,5
3333,1345,100,1
3334,1346,311,2
3335,1346,441,5
3336,1347,466,2
3337,1347,23,3
3338,1348,359,3
3339,1348,284,1
3340,1349,266,5
3341,1349,202,2
3342,1350,378,4
3343,1350,300,4
3344,1351,193,5
3345,1351,93,5
3346,1351,22,4
3347,1352,160,2
3348,1352,80,2
3349,1353,7,3
3350,1353,476,2
3351,1353,111,5
3352,1354,237,3
3353,1354,369,5
3354,1355,472,3
3355,1355,62,3
3356,1355,180,1
3357,1355,355,5
3358,1356,466,4
3359,1356,126,1
3360,1356,259,2
3361,1357,139,4
3362,1357,71,5
3363,1357,261,2
3364,1358,55,2
3365,1358,318,4
3366,1358,35,1
3367,1359,446,1
3368,1359,270,4
3369,1359,36,3
3370,1360,478,2
3371,1360,283,1
3372,1360,175,1
3373,1361,11,2
3374,1361,259,1
3375,1362,101,1
3376,1362,487,4
3377,1362,320,1
3378,1363,421,3
3379,1363,40,1
3380,1363,157,5
3381,1364,272,5
3382,1365,407,2
3383,1365,462,5
3384,1365,42,5
3385,1365,89,2
3386,1366,11,2
3387,1366,163,5
3388,1366,11,2
3389,1366,396,4
3390,1367,458,1
3391,1367,476,2
3392,1367,473,3
3393,1367,234,5
3394,1368,259,5
3395,1368,482,4
3396,1368,45,4
3397,1369,366,5
3398,1369,94,2
3399,1369,14,1
3400,1369,45,4
3401,1370,312,2
3402,1370,96,4
3403,1370,442,5
3404,1371,328,1
3405,1371,120,4
3406,1372,138,2
3407,1372,208,1
3408,1373,108,4
3409,1373,334,2
3410,1373,8,2
3411,1374,139,4
3412,1374,64,5
3413,1375,205,3
3414,1375,249,5
3415,1375,272,1
3416,1375,99,5
3417,1376,445,1
3418,1376,161,4
3419,1376,208,3
3420,1377,483,2
3421,1378,357,5
3422,1378,56,3
3423,1378,480,3
3424,1378,471,2
3425,1379,430,2
3426,1380,274,3
3427,1380,369,1
3428,1380,400,5
3429,1381,261,2
3430,1381,266,4
3431,1381,335,3
3432,1382,99,2
3433,1382,81,2
3434,1382,331,2
3435,1383,387,4
3436,1383,488,5
3437,1383,82,3
3438,1383,107,1
3439,1384,98,3
3440,1384,238,3
3441,1384,50,4
3442,1384,180,5
3443,1385,346,3
3444,1386,198,4
3445,1387,227,2
3446,1388,369,2
3447,1388,27,4
3448,1388,304,1
3449,1388,174,5
3450,1389,282,5
3451,1389,362,5
3452,1389,300,2
3453,1390,15,4
3454,1390,361,5
3455,1390,48,3
3456,1391,254,2
3457,1392,387,2
3458,1392,500,2
3459,1392,127,2
3460,1392,452,4
3461,1393,470,5
3462,1394,341,4
3463,1394,306,3
3464,1394,373,3
3465,1395,439,5
3466,1395,388,4
3467,1396,159,1
3468,1396,167,5
3469,1396,64,5
3470,1397,486,2
3471,1397,75,2
3472,1397,246,4
3473,1397,62,5
3474,1398,22,2
3475,1398,413,3
3476,1399,145,5
3477,1400,280,2
3478,1400,432,1
3479,1401,389,4
3480,1401,135,5
3481,1402,64,2
3482,1402,345,1
3483,1403,156,4
3484,1404,124,4
3485,1404,16,3
3486,1404,205,3
3487,1405,173,3
3488,1405,160,2
3489,1405,297,3
3490,1405,26,2
3491,1406,51,4
3492,1407,96,2
3493,1407,348,3
3494,1407,221,3
3495,1407,176,2
3496,1408,193,3
3497,1408,44,1
3498,1408,484,2
3499,1409,203,4
3500,1409,279,2
3501,1410,211,1
3502,1410,311,5
3503,1411,22,1
3504,1411,272,2
3505,1411,127,3
3506,1411,414,4
3507,1412,241,4
3508,1412,425,4
3509,1412,448,2
3510,1413,164,1
3511,1413,161,4
3512,1413,449,2
3513,1414,293,4
3514,1414,35,5
3515,1414,220,5
3516,1414,151,4
3517,1415,16,3
3518,1416,416,1
3519,1417,373,3
3520,1417,450,3
3521,1417,366,2
3522,1418,205,2
3523,1418,159,1
3524,1418,281,3
3525,1419,318,2
3526,1420,490,1
3527,1421,86,5
3528,1421,80,5
3529,1421,38,1
3530,1421,426,3
3531,1422,460,3
3532,1422,283,1
3533,1422,497,2
3534,1422,318,1
3535,1423,115,1
3536,1423,440,1
3537,1423,38,5
3538,1423,380,5
3539,1424,345,5
3540,1425,367,1
3541,1426,98,4
3542,1426,63,1
3543,1426,415,1
3544,1427,144,4
3545,1427,96,4
3546,1428,439,4
3547,1428,215,1
3548,1429,208,3
3549,1429,482,2
3550,1429,385,1
3551,1429,163,3
3552,1430,206,5
3553,1430,482,2
3554,1430,337,1
3555,1430,307,4
3556,1431,346,1
3557,1431,180,3
3558,1431,94,4
3559,1432,129,2
3560,1432,273,2
3561,1433,415,3
3562,1434,315,1
3563,1434,53,4
3564,1435,309,4
3565,1435,448,3
3566,1435,470,3
3567,1435,46,2
3568,1436,19,3
3569,1436,162,1
3570,1436,109,4
3571,1437,250,1
3572,1437,162,5
3573,1437,105,3
3574,1437,435,1
3575,1438,66,5
3576,1438,484,3
3577,1438,106,3
3578,1439,176,5
3579,1439,439,4
3580,1439,282,2
3581,1440,425,1
3582,1440,45,3
3583,1441,186,5
3584,1441,92,2
3585,1442,373,5
3586,1442,379,2
3587,1442,469,5
3588,1443,384,4
3589,1443,137,4
3590,1444,272,2
3591,1445,12,5
3592,1445,197,4
3593,1445,444,1
3594,1446,84,3
3595,1446,305,4
3596,1446,483,1
3597,1446,41,1
3598,1447,43,5
3599,1447,172,1
3600,1448,298,4
3601,1448,398,2
3602,1448,70,5
3603,1448,375,2
3604,1449,498,3
3605,1449,91,3
3606,1449,112,5
3607,1450,451,1
3608,1450,343,1
3609,1451,302,3
3610,1451,69,1
3611,1452,83,1
3612,1453,348,4
3613,1453,198,4
3614,1453,132,5
3615,1453,221,5
3616,1454,435,1
3617,1454,375,4
3618,1454,177,2
3619,1455,16,3
3620,1455,1,2
3621,1455,409,3
3622,1456,302,3
3623,1456,174,5
3624,1457,123,3
3625,1457,293,3
3626,1457,224,5
3627,1457,149,2
3628,1458,361,2
3629,1458,465,5
3630,1458,389,4
3631,1458,156,3
3632,1459,341,4
3633,1459,162,3
3634,1459,430,1
3635,1460,143,5
3636,1461,76,5
3637,1461,403,4
3638,1461,469,5
3639,1462,71,4
3640,1462,20,1
3641,1462,329,1
3642,1463,222,1
3643,1464,397,4
3644,1465,205,2
3645,1465,112,1
3646,1465,340,3
3647,1466,43,4
3648,1466,451,5
3649,1466,246,2
3650,1467,312,3
3651,1467,429,5
3652,1467,28,1
3653,1468,114,1
3654,1468,139,5
3655,1468,413,1
3656,1469,270,2
3657,1470,474,4
3658,1470,55,3
3659,1471,30,2
3660,1471,63,2
3661,1471,381,2
3662,1472,317,2
3663,1472,83,4
3664,1472,392,1
3665,1472,324,5
3666,1473,173,4
3667,1473,433,4
3668,1473,116,3
3669,1474,215,4
3670,1474,302,2
3671,1475,313,3
3672,1475,83,3
3673,1475,57,5
3674,1475,18,4
3675,1476,137,4
3676,1477,480,4
3677,1477,94,4
3678,1477,335,1
3679,1477,120,5
3680,1478,55,2
3681,1479,273,5
3682,1480,17,4
3683,1480,293,5
3684,1480,239,5
3685,1480,39,2
3686,1481,436,5
3687,1481,156,5
3688,1481,464,2
3689,1481,151,2
3690,1482,341,3
3691,1482,408,2
3692,1482,451,3
3693,1483,101,2
3694,1484,95,2
3695,1485,178,3
3696,1485,314,5
3697,1485,460,3
3698,1486,50,1
3699,1486,171,4
3700,1486,92,3
3701,1487,151,4
3702,1487,156,3
3703,1487,383,3
3704,1487,94,5
3705,1488,152,4
3706,1488,198,2
3707,1488,452,5
3708,1489,62,5
3709,1489,122,5
3710,1490,135,1
3711,1490,154,4
3712,1490,355,4
3713,1491,22,1
3714,1491,428,5
3715,1491,329,5
3716,1491,314,4
3717,1492,281,4
3718,1492,400,4
3719,1493,343,5
3720,1493,334,1
3721,1493,408,3
3722,1494,305,2
3723,1495,313,3
3724,1496,179,4
3725,1497,20,4
3726,1498,487,1
3727,1498,195,1
3728,1498,184,3
3729,1499,168,2
3730,1499,152,3
3731,1499,287,5
3732,1499,68,1
3733,1500,423,3
3734,1500,182,5
3735,1501,275,2
3736,1501,104,2
3737,1501,470,1
3738,1502,367,5
3739,1502,490,4
3740,1502,115,3
3741,1503,373,1
3742,1503,128,5
3743,1504,52,4
3744,1504,37,2
3745,1504,59,4
3746,1504,224,5
3747,1505,90,4
3748,1505,241,4
3749,1505,393,4
3750,1506,149,2
3751,1506,128,5
3752,1506,93,2
3753,1507,292,5
3754,1508,134,3
3755,1508,439,4
3756,1508,4,2
3757,1509,375,1
3758,1509,191,3
3759,1510,184,1
3760,1510,225,3
3761,1511,294,4
3762,1511,174,4
3763,1511,310,5
3764,1512,229,1
3765,1512,124,4
3766,1513,272,4
3767,1513,118,5
3768,1513,336,3
3769,1514,364,4
3770,1514,394,5
3771,1514,437,4
3772,1514,97,4
3773,1515,231,4
3774,1515,30,3
3775,1516,76,2
3776,1516,359,4
3777,1516,278,3
3778,1517,117,1
3779,1517,263,4
3780,1518,493,2
3781,1519,157,1
3782,1520,222,3
3783,1520,492,3
3784,1520,65,4
3785,1521,464,3
3786,1521,277,3
3787,1521,35,2
3788,1522,67,5
3789,1522,133,3
3790,1522,179,2
3791,1522,259,4
3792,1523,152,4
3793,1524,233,3
3794,1524,357,5
3795,1524,212,2
3796,1525,22,2
3797,1526,24,5
3798,1527,384,3
3799,1528,481,2
3800,1528,453,4
3801,1528,494,1
3802,1529,208,4
3803,1529,150,3
3804,1529,294,2
3805,1530,251,1
3806,1530,447,3
3807,1531,229,1
3808,1531,168,2
3809,1531,178,4
3810,1531,264,5
3811,1532,311,2
3812,1532,8,1
3813,1532,368,3
3814,1533,279,3
3815,1533,299,4
3816,1533,102,1
3817,1533,317,1
3818,1534,397,5
3819,1535,120,3
3820,1535,171,3
3821,1535,407,1
3822,1535,321,4
3823,1536,233,5
3824,1536,290,3
3825,1537,244,3
3826,1537,202,1
3827,1537,410,5
3828,1538,116,1
3829,1538,471,5
3830,1538,66,5
3831,1539,265,2
3832,1539,465,5
3833,1540,221,1
3834,1540,275,4
3835,1540,141,5
3836,1541,438,1
3837,1542,101,1
3838,1543,221,3
3839,1544,38,3
3840,1545,306,4
3841,1545,130,2
3842,1546,112,4
3843,1546,314,3
3844,1547,394,3
3845,1547,171,1
3846,1547,274,2
3847,1548,20,5
3848,1548,214,4
3849,1548,399,4
3850,1549,404,2
3851,1549,437,2
3852,1549,285,4
3853,1550,129,2
3854,1550,222,2
3855,1550,99,5
3856,1551,10,2
3857,1552,492,4
3858,1552,468,2
3859,1552,364,2
3860,1553,41,3
3861,1553,255,2
3862,1553,269,3
3863,1554,459,3
3864,1555,366,3
3865,1555,197,3
3866,1556,223,1
3867,1556,394,2
3868,1556,383,2
3869,1556,97,5
3870,1557,466,3
3871,1557,130,1
3872,1557,207,2
3873,1557,219,5
3874,1558,221,1
3875,1558,91,5
3876,1559,191,4
3877,1559,55,1
3878,1560,470,3
3879,1560,107,1
3880,1560,372,1
3881,1560,24,5
3882,1561,304,4
3883,1561,78,4
3884,1562,104,3
3885,1562,203,5
3886,1562,191,4
3887,1563,337,4
3888,1563,433,4
3889,1563,312,5
3890,1563,471,4
3891,1564,364,3
3892,1564,456,3
3893,1564,480,2
3894,1565,155,1
3895,1565,360,5
3896,1565,104,2
3897,1566,47,2
3898,1567,28,4
3899,1567,127,1
3900,1568,335,5
3901,1568,441,3
3902,1568,233,5
3903,1568,400,3
3904,1569,413,3
3905,1569,75,2
3906,1570,384,5
3907,1571,366,3
3908,1571,120,5
3909,1571,132,2
3910,1571,181,1
3911,1572,22,5
3912,1572,117,5
3913,1573,429,4
3914,1573,72,5
3915,1573,115,4
3916,1573,389,4
3917,1574,171,2
3918,1574,150,4
3919,1575,74,3
3920,1575,398,3
3921,1575,282,3
3922,1575,145,3
3923,1576,161,1
3924,1576,295,1
3925,1577,315,2
3926,1578,38,4
3927,1578,466,4
3928,1578,127,1
3929,1578,490,1
3930,1579,227,3
3931,1579,125,3
3932,1579,257,2
3933,1579,14,4
3934,1580,484,3
3935,1580,478,3
3936,1581,499,5
3937,1581,113,4
3938,1582,290,5
3939,1582,88,4
3940,1583,218,4
3941,1583,64,4
3942,1583,469,1
3943,1584,143,1
3944,1585,120,4
3945,1586,28,3
3946,1586,375,5
3947,1586,284,3
3948,1587,488,4
3949,1588,459,1
3950,1588,146,1
3951,1588,490,2
3952,1588,389,4
3953,1589,387,1
3954,1589,482,2
3955,1589,186,4
3956,1590,164,3
3957,1590,117,5
3958,1590,112,1
3959,1591,221,5
3960,1591,378,4
3961,1591,268,1
3962,1592,225,3
3963,1593,142,4
3964,1593,240,2
3965,1594,358,5
3966,1595,157,2
3967,1595,219,2
3968,1596,15,4
3969,1596,239,2
3970,1596,161,1
3971,1596,278,5
3972,1597,411,2
3973,1597,363,5
3974,1598,198,3
3975,1598,249,2
3976,1599,2,5
3977,1599,107,2
3978,1599,70,5
3979,1600,416,3
3980,1601,155,3
3981,1601,190,1
3982,1601,49,3
3983,1601,127,1
3984,1602,51,3
3985,1602,15,1
3986,1602,414,3
3987,1603,293,5
3988,1603,159,1
3989,1603,140,3
3990,1603,104,3
3991,1604,439,5
3992,1604,103,5
3993,1604,410,1
3994,1604,435,4
3995,1605,339,3
3996,1605,118,3
3997,1605,312,1
3998,1606,263,2
3999,1606,82,5
4000,1606,63,5
4001,1607,470,1
4002,1607,162,3
4003,1608,394,2
4004,1608,213,4
4005,1609,455,2
4006,1609,118,2
4007,1609,110,3
4008,1610,447,1
4009,1610,132,2
4010,1610,427,4
4011,1611,158,3
4012,1611,352,1
4013,1611,489,5
4014,1612,2,5
4015,1612,160,2
4016,1613,389,3
4017,1613,93,2
4018,1613,467,2
4019,1614,34,1
4020,1614,135,5
4021,1615,143,1
4022,1615,18,1
4023,1616,63,1
4024,1616,334,5
4025,1616,156,2
4026,1616,77,2
4027,1617,335,1
4028,1618,289,1
4029,1619,314,4
4030,1619,200,3
4031,1620,202,4
4032,1620,329,5
4033,1620,429,1
4034,1620,37,3
4035,1621,423,3
4036,1621,90,2
4037,1621,345,4
4038,1622,276,1
4039,1622,138,3
4040,1623,193,4
4041,1623,337,4
4042,1624,313,1
4043,1624,228,4
4044,1625,440,3
4045,1625,242,1
4046,1625,101,5
4047,1625,183,4
4048,1626,366,3
4049,1626,302,5
4050,1627,133,1
4051,1627,155,1
4052,1627,264,5
4053,1627,315,2
4054,1628,99,2
4055,1629,371,1
4056,1629,438,5
4057,1629,176,4
4058,1629,484,4
4059,1630,64,4
4060,1630,248,3
4061,1630,134,1
4062,1631,6,1
4063,1631,281,1
4064,1631,396,5
4065,1631,434,5
4066,1632,242,3
4067,1632,179,4
4068,1633,396,3
4069,1633,135,3
4070,1633,214,2
4071,1634,150,4
4072,1635,218,2
4073,1635,177,1
4074,1636,74,2
4075,1636,449,4
4076,1637,362,3
4077,1638,280,1
4078,1638,342,2
4079,1638,175,2
4080,1638,380,1
4081,1639,327,1
4082,1639,384,3
4083,1639,181,2
4084,1639,389,1
4085,1640,24,2
4086,1641,243,4
4087,1641,431,3
4088,1642,428,5
4089,1642,303,3
4090,1642,435,2
4091,1642,6,1
4092,1643,108,5
4093,1643,208,5
4094,1643,433,2
4095,1644,62,3
4096,1644,388,1
4097,1644,203,2
4098,1645,310,4
4099,1645,313,3
4100,1646,312,1
4101,1647,69,3
4102,1647,252,1
4103,1648,168,1
4104,1649,138,5
4105,1649,384,5
4106,1649,250,2
4107,1650,435,3
4108,1650,492,3
4109,1651,327,2
4110,1651,49,4
4111,1651,169,4
4112,1651,34,5
4113,1652,410,1
4114,1652,411,2
4115,1652,386,5
4116,1652,233,3
4117,1653,136,1
4118,1653,261,2
4119,1653,279,4
4120,1653,486,3
4121,1654,316,2
4122,1655,258,2
4123,1656,494,5
4124,1656,24,5
4125,1656,349,2
4126,1657,105,3
4127,1658,492,2
4128,1658,80,2
4129,1658,60,2
4130,1659,448,1
4131,1659,180,2
4132,1659,374,5
4133,1659,136,4
4134,1660,222,5
4135,1660,251,2
4136,1661,151,5
4137,1661,211,4
4138,1661,466,2
4139,1662,458,5
4140,1662,373,2
4141,1662,105,5
4142,1662,38,4
4143,1663,386,2
4144,1663,439,5
4145,1663,13,3
4146,1663,339,1
4147,1664,125,1
4148,1664,364,2
4149,1664,248,5
4150,1665,417,5
4151,1665,130,3
4152,1666,425,5
4153,1667,264,1
4154,1667,424,4
4155,1667,395,1
4156,1668,354,4
4157,1668,236,4
4158,1668,80,2
4159,1668,11,2
4160,1669,74,3
4161,1669,479,2
4162,1669,215,5
4163,1669,279,4
4164,1670,250,5
4165,1670,479,2
4166,1670,57,2
4167,1671,336,5
4168,1672,241,2
4169,1672,213,3
4170,1672,20,4
4171,1672,365,1
4172,1673,168,1
4173,1673,67,5
4174,1673,271,5
4175,1673,146,3
4176,1674,462,4
4177,1674,431,4
4178,1675,461,3
4179,1675,369,2
4180,1676,127,3
4181,1677,28,4
4182,1677,70,3
4183,1677,424,1
4184,1677,243,2
4185,1678,456,1
4186,1679,51,4
4187,1679,456,4
4188,1680,284,2
4189,1680,439,1
4190,1681,397,3
4191,1681,365,2
4192,1681,21,1
4193,1682,474,2
4194,1682,493,3
4195,1682,286,2
4196,1682,467,2
4197,1683,73,1
4198,1683,30,2
4199,1683,178,1
4200,1683,27,2
4201,1684,184,2
4202,1684,321,2
4203,1685,336,3
4204,1685,134,4
4205,1686,10,5
4206,1686,491,5
4207,1686,377,5
4208,1686,247,1
4209,1687,443,2
4210,1687,462,2
4211,1688,254,4
4212,1688,61,5
4213,1689,267,3
4214,1689,8,5
4215,1690,107,3
4216,1691,420,5
4217,1691,342,1
4218,1692,272,5
4219,1692,423,1
4220,1692,229,1
4221,1692,23,4
4222,1693,399,2
4223,1693,389,5
4224,1693,185,4
4225,1694,359,1
4226,1694,31,3
4227,1694,65,3
4228,1695,281,4
4229,1695,251,5
4230,1695,168,3
4231,1696,218,2
4232,1696,95,1
4233,1696,172,5
4234,1696,291,1
4235,1697,183,3
4236,1697,448,3
4237,1698,182,5
4238,1698,109,1
4239,1698,374,4
4240,1698,308,5
4241,1699,389,4
4242,1700,65,2
4243,1701,169,2
4244,1702,263,1
4245,1703,300,3
4246,1703,170,4
4247,1703,377,5
4248,1703,466,4
4249,1704,60,3
4250,1704,280,2
4251,1704,315,5
4252,1705,138,2
4253,1705,44,4
4254,1706,39,2
4255,1706,102,3
4256,1707,275,5
4257,1707,56,1
4258,1707,169,3
4259,1707,452,5
4260,1708,76,5
4261,1708,428,2
4262,1708,169,1
4263,1709,346,4
4264,1709,423,2
4265,1709,22,3
4266,1709,241,1
4267,1710,50,1
4268,1711,282,4
4269,1712,224,4
4270,1712,424,1
4271,1712,218,1
4272,1713,426,4
4273,1713,307,4
4274,1714,113,1
4275,1715,434,1
4276,1715,171,3
4277,1716,216,1
4278,1717,270,4
4279,1717,134,1
4280,1717,435,4
4281,1717,252,1
4282,1718,380,5
4283,1718,355,2
4284,1719,198,1
4285,1719,472,2
4286,1719,225,3
4287,1719,373,4
4288,1720,243,3
4289,1721,98,4
4290,1722,289,3
4291,1722,307,4
4292,1722,6,5
4293,1723,10,1
4294,1723,276,5
4295,1723,125,1
4296,1723,281,5
4297,1724,255,1
4298,1724,82,3
4299,1724,345,5
4300,1724,479,4
4301,1725,153,1
4302,1725,388,3
4303,1725,311,3
4304,1725,476,1
4305,1726,439,2
4306,1726,229,2
4307,1726,26,5
4308,1727,238,2
4309,1727,4,4
4310,1727,48,4
4311,1727,427,4
4312,1728,348,5
4313,1729,355,4
4314,1729,478,3
4315,1729,175,5
4316,1729,399,2
4317,1730,123,3
4318,1731,191,1
4319,1732,122,3
4320,1733,50,4
4321,1734,9,5
4322,1734,151,2
4323,1734,121,2
4324,1735,69,3
4325,1735,308,3
4326,1735,142,4
4327,1735,406,5
4328,1736,431,4
4329,1736,391,1
4330,1736,379,2
4331,1736,461,5
4332,1737,88,2
4333,1738,213,2
4334,1738,158,4
4335,1739,469,4
4336,1740,302,5
4337,1740,241,5
4338,1740,144,1
4339,1741,213,1
4340,1741,230,1
4341,1742,9,5
4342,1743,340,4
4343,1743,224,3
4344,1743,367,3
4345,1743,147,4
4346,1744,208,5
4347,1744,63,2
4348,1745,232,4
4349,1745,39,5
4350,1746,359,3
4351,1746,70,1
4352,1746,168,3
4353,1746,143,1
4354,1747,439,2
4355,1747,240,3
4356,1748,317,4
4357,1748,313,1
4358,1748,251,3
4359,1749,115,4
4360,1749,368,5
4361,1749,358,3
4362,1749,234,2
4363,1750,145,3
4364,1750,260,1
4365,1750,72,2
4366,1750,413,2
4367,1751,451,2
4368,1752,331,5
4369,1752,434,3
4370,1752,360,5
4371,1752,265,5
4372,1753,245,5
4373,1753,262,4
4374,1753,182,4
4375,1754,77,4
4376,1755,293,1
4377,1755,468,5
4378,1756,104,2
4379,1757,311,5
4380,1757,180,1
4381,1757,372,3
4382,1757,86,4
4383,1758,186,4
4384,1758,82,5
4385,1758,166,1
4386,1758,214,5
4387,1759,468,1
4388,1759,258,4
4389,1759,99,4
4390,1759,216,2
4391,1760,35,3
4392,1760,68,5
4393,1760,160,2
4394,1760,301,1
4395,1761,340,1
4396,1761,159,3
4397,1761,344,4
4398,1762,494,2
4399,1762,275,4
4400,1762,202,5
4401,1762,74,1
4402,1763,305,5
4403,1763,488,3
4404,1763,355,3
4405,1763,441,5
4406,1764,17,2
4407,1765,93,1
4408,1765,411,5
4409,1765,135,5
4410,1765,234,1
4411,1766,14,4
4412,1766,493,2
4413,1766,18,4
4414,1766,300,3
4415,1767,46,5
4416,1768,424,4
4417,1768,430,5
4418,1769,229,2
4419,1769,72,2
4420,1769,292,3
4421,1769,187,4
4422,1770,494,1
4423,1770,13,4
4424,1770,483,3
4425,1770,52,3
4426,1771,275,3
4427,1771,84,4
4428,1771,259,4
4429,1771,306,5
4430,1772,5,2
4431,1772,249,2
4432,1772,403,3
4433,1773,155,3
4434,1773,353,5
4435,1773,321,4
4436,1773,155,4
4437,1774,171,4
4438,1775,90,4
4439,1776,189,5
4440,1777,331,3
4441,1777,212,4
4442,1777,144,5
4443,1777,428,5
4444,1778,297,2
4445,1778,222,4
4446,1779,429,2
4447,1780,232,3
4448,1780,359,5
4449,1780,105,5
4450,1781,159,3
4451,1781,347,2
4452,1782,150,2
4453,1782,453,1
4454,1782,367,1
4455,1782,207,3
4456,1783,83,1
4457,1784,31,5
4458,1784,106,4
4459,1784,93,5
4460,1784,88,2
4461,1785,324,2
4462,1785,325,3
4463,1785,466,5
4464,1786,229,5
4465,1786,105,5
4466,1787,27,5
4467,1787,451,5
4468,1788,332,5
4469,1788,95,5
4470,1788,8,5
4471,1789,327,1
4472,1789,183,3
4473,1789,14,3
4474,1789,411,3
4475,1790,400,4
4476,1790,39,4
4477,1790,334,5
4478,1791,339,1
4479,1791,249,5
4480,1791,48,4
4481,1792,272,4
4482,1793,148,4
4483,1793,166,4
4484,1794,221,3
4485,1794,480,2
4486,1794,320,2
4487,1794,159,2
4488,1795,31,2
4489,1795,174,2
4490,1796,201,2
4491,1796,40,4
4492,1797,386,3
4493,1797,32,4
4494,1798,96,5
4495,1799,378,4
4496,1799,290,3
4497,1800,363,3
4498,1800,255,3
4499,1801,176,3
4500,1802,9,2
4501,1802,2,1
4502,1803,184,4
4503,1803,423,1
4504,1803,473,1
4505,1803,174,3
4506,1804,261,3
4507,1804,294,1
4508,1805,19,3
4509,1806,228,4
4510,1806,30,5
4511,1806,305,2
4512,1806,116,3
4513,1807,295,2
4514,1807,316,1
4515,1807,214,2
4516,1808,98,4
4517,1808,61,3
4518,1808,127,5
4519,1808,63,5
4520,1809,428,1
4521,1810,348,5
4522,1810,236,2
4523,1811,357,3
4524,1811,19,2
4525,1811,67,5
4526,1811,112,1
4527,1812,15,4
4528,1812,218,1
4529,1812,328,1
4530,1812,287,2
4531,1813,302,1
4532,1814,374,2
4533,1815,494,2
4534,1815,315,3
4535,1815,323,3
4536,1815,21,3
4537,1816,252,5
4538,1816,433,5
4539,1817,392,2
4540,1817,495,4
4541,1818,106,3
4542,1818,60,2
