id,total,created_at,user_id
1263,12721.46,2023-01-16T00:00:00,447
1264,16456.44,2024-04-10T00:00:00,619
1265,4090.41,2023-12-27T00:00:00,663
1266,14391.91,2024-06-30T00:00:00,135
1267,3802.2,2024-01-21T00:00:00,894
1268,15371.7,2023-08-30T00:00:00,69
1269,8535.86,2023-03-24T00:00:00,111
1270,9664.37,2024-05-22T00:00:00,438
1271,7857.79,2023-04-04T00:00:00,772
1272,6665.52,2024-04-17T00:00:00,886
1273,2804.1,2024-09-25T00:00:00,401
1274,415.22,2023-03-27T00:00:00,549
1275,13949.41,2024-01-29T00:00:00,432
1276,2639.61,2023-03-24T00:00:00,691
1277,14189.06,2023-06-08T00:00:00,21
1278,14430.47,2024-01-20T00:00:00,842
1279,10215.76,2024-11-08T00:00:00,602
1280,8336.56,2023-07-25T00:00:00,154
1281,82.27,2023-01-29T00:00:00,827
1282,12915.95,2023-08-19T00:00:00,460
1283,10726.37,2023-06-23T00:00:00,476
1284,6476.48,2023-01-28T00:00:00,295
1285,8754.47,2024-06-22T00:00:00,354
1286,5869.47,2024-07-22T00:00:00,431
1287,14122.65,2023-08-02T00:00:00,548
1288,4257.27,2024-11-27T00:00:00,263
1289,1170.44,2024-05-05T00:00:00,736
1290,8676.9,2023-06-10T00:00:00,799
1291,9755.17,2024-11-16T00:00:00,443
1292,4379.52,2023-04-06T00:00:00,496
1293,2412.65,2024-06-26T00:00:00,979
1294,13638.42,2023-06-24T00:00:00,705
1295,5083.5,2024-11-26T00:00:00,506
1296,10179.13,2023-05-04T00:00:00,495
1297,6232.57,2024-05-04T00:00:00,470
1298,2655.81,2024-09-22T00:00:00,786
1299,3251.48,2023-10-21T00:00:00,32
1300,12878.78,2023-03-28T00:00:00,776
1301,3754.0,2024-04-07T00:00:00,545
1302,7573.8,2023-02-18T00:00:00,269
1303,7277.47,2023-10-17T00:00:00,556
1304,2329.17,2024-10-17T00:00:00,875
1305,9498.82,2023-04-28T00:00:00,695
1306,9275.95,2024-08-23T00:00:00,554
1307,420.24,2023-01-28T00:00:00,95
1308,8519.8,2024-11-20T00:00:00,863
1309,5967.76,2024-02-24T00:00:00,507
1310,3020.97,2024-04-21T00:00:00,300
1311,2767.97,2024-03-24T00:00:00,948
1312,84.9,2024-11-14T00:00:00,462
1313,14929.6,2024-07-30T00:00:00,455
1314,3074.54,2024-03-08T00:00:00,882
1315,5894.34,2024-04-15T00:00:00,604
1316,2947.32,2023-12-18T00:00:00,112
1317,1867.8,2023-07-16T00:00:00,239
1318,2595.35,2023-07-13T00:00:00,763
1319,4987.99,2024-10-03T00:00:00,750
1320,5829.66,2024-03-28T00:00:00,741
1321,6920.55,2024-07-02T00:00:00,964
1322,10002.03,2024-05-15T00:00:00,192
1323,1926.46,2024-10-29T00:00:00,392
1324,11868.62,2024-07-21T00:00:00,59
1325,1632.69,2023-12-20T00:00:00,256
1326,20461.75,2023-03-03T00:00:00,672
1327,14499.1,2023-07-07T00:00:00,828
1328,4141.61,2024-06-07T00:00:00,733
1329,11879.84,2023-02-16T00:00:00,554
1330,11613.12,2023-08-15T00:00:00,686
1331,1839.46,2023-02-03T00:00:00,668
1332,4019.78,2023-04-08T00:00:00,883
1333,20260.82,2023-09-12T00:00:00,699
1334,824.46,2023-02-06T00:00:00,478
1335,720.46,2023-01-08T00:00:00,704
1336,1956.88,2024-03-19T00:00:00,761
1337,11385.69,2023-11-29T00:00:00,505
1338,4554.37,2024-01-01T00:00:00,643
1339,359.14,2023-10-31T00:00:00,512
1340,11578.33,2024-09-11T00:00:00,158
1341,13702.55,2024-04-16T00:00:00,153
1342,4785.49,2024-08-18T00:00:00,490
1343,3901.44,2024-10-22T00:00:00,81
1344,12248.67,2023-05-20T00:00:00,856
1345,915.9,2024-02-25T00:00:00,637
1346,6159.71,2024-04-29T00:00:00,762
1347,5717.48,2023-11-23T00:00:00,554
1348,5904.68,2024-03-25T00:00:00,496
1349,3618.82,2023-05-06T00:00:00,550
1350,7568.56,2023-11-15T00:00:00,936
1351,18900.71,2023-12-24T00:00:00,80
1352,6669.82,2023-08-26T00:00:00,903
1353,2554.46,2023-03-24T00:00:00,5
1354,12542.77,2023-01-07T00:00:00,809
1355,12688.69,2024-11-06T00:00:00,299
1356,4847.9,2024-07-25T00:00:00,709
1357,5250.32,2023-03-25T00:00:00,557
1358,8710.67,2023-07-06T00:00:00,115
1359,8605.59,2023-05-24T00:00:00,689
1360,5152.8,2024-02-29T00:00:00,265
1361,2614.08,2024-11-10T00:00:00,754
1362,8725.56,2023-09-21T00:00:00,914
1363,13748.62,2023-06-26T00:00:00,563
1364,7389.3,2023-09-27T00:00:00,469
1365,15541.04,2024-05-04T00:00:00,532
1366,12172.56,2023-11-19T00:00:00,983
1367,11791.46,2023-12-09T00:00:00,993
1368,12221.78,2023-02-28T00:00:00,146
1369,15063.18,2024-05-08T00:00:00,968
1370,10043.97,2024-09-28T00:00:00,395
1371,7202.94,2024-02-03T00:00:00,930
1372,1145.47,2024-03-16T00:00:00,305
1373,8039.96,2023-07-17T00:00:00,636
1374,2831.55,2024-10-25T00:00:00,307
1375,16977.82,2024-09-13T00:00:00,201
1376,7391.03,2023-03-13T00:00:00,229
1377,461.6,2024-02-18T00:00:00,499
1378,14716.27,2023-02-04T00:00:00,181
1379,2797.22,2023-12-22T00:00:00,108
1380,10155.59,2024-01-21T00:00:00,273
1381,6185.16,2023-09-09T00:00:00,982
1382,6984.36,2024-09-20T00:00:00,444
1383,10167.57,2023-04-23T00:00:00,942
1384,14738.28,2023-04-14T00:00:00,911
1385,2729.61,2023-07-08T00:00:00,910
1386,3409.24,2023-03-08T00:00:00,678
1387,197.68,2024-02-24T00:00:00,138
1388,17193.58,2024-09-25T00:00:00,927
1389,11145.43,2023-04-29T00:00:00,422
1390,16272.94,2024-07-13T00:00:00,986
1391,235.46,2023-09-24T00:00:00,758
1392,10910.48,2024-10-04T00:00:00,449
1393,4426.35,2024-09-24T00:00:00,558
1394,13704.5,2023-08-20T00:00:00,479
1395,14949.66,2023-08-28T00:00:00,997
1396,4182.06,2024-06-11T00:00:00,437
1397,20435.16,2024-11-26T00:00:00,940
1398,4365.66,2023-06-01T00:00:00,44
1399,6434.45,2024-06-23T00:00:00,946
1400,4624.17,2023-06-06T00:00:00,10
1401,13952.31,2024-11-25T00:00:00,526
1402,1488.34,2024-03-04T00:00:00,26
1403,5197.48,2024-03-03T00:00:00,514
1404,5980.94,2023-08-13T00:00:00,390
1405,13940.4,2023-10-14T00:00:00,954
1406,588.16,2024-07-22T00:00:00,852
1407,13663.26,2024-06-02T00:00:00,54
1408,9377.04,2023-09-01T00:00:00,925
1409,7360.86,2023-02-15T00:00:00,244
1410,4897.55,2023-05-10T00:00:00,716
1411,10137.04,2024-08-22T00:00:00,630
1412,10509.34,2023-11-13T00:00:00,338
1413,6111.11,2023-09-08T00:00:00,848
1414,17939.68,2023-03-04T00:00:00,113
1415,521.76,2023-11-27T00:00:00,52
1416,1961.5,2024-01-25T00:00:00,410
1417,9606.68,2023-12-12T00:00:00,19
1418,4712.85,2023-10-10T00:00:00,904
1419,2566.06,2024-06-10T00:00:00,668
1420,295.38,2024-07-19T00:00:00,565
1421,14236.75,2024-05-10T00:00:00,463
1422,8708.3,2023-12-25T00:00:00,492
1423,16673.12,2024-10-29T00:00:00,33
1424,7269.4,2024-02-20T00:00:00,180
1425,1439.66,2023-08-09T00:00:00,150
1426,3154.48,2023-07-23T00:00:00,255
1427,7084.96,2023-08-14T00:00:00,270
1428,8626.84,2023-02-26T00:00:00,156
1429,8104.98,2024-11-06T00:00:00,729
1430,15520.7,2024-06-01T00:00:00,254
1431,9789.73,2023-01-18T00:00:00,836
1432,2796.62,2024-06-18T00:00:00,523
1433,869.64,2024-06-29T00:00:00,35
1434,1745.79,2024-10-07T00:00:00,133
1435,8012.38,2023-09-21T00:00:00,754
1436,5280.44,2023-05-27T00:00:00,408
1437,14897.58,2024-10-31T00:00:00,455
1438,17978.76,2023-01-30T00:00:00,624
1439,18405.14,2023-06-24T00:00:00,347
1440,5373.03,2023-08-31T00:00:00,974
1441,11206.57,2024-04-29T00:00:00,54
1442,15073.77,2023-10-15T00:00:00,944
1443,11117.48,2023-09-03T00:00:00,906
1444,2955.72,2024-01-07T00:00:00,306
1445,13413.39,2024-02-07T00:00:00,912
1446,7535.69,2023-02-21T00:00:00,281
1447,9245.36,2023-10-07T00:00:00,920
1448,5828.58,2024-07-07T00:00:00,621
1449,10062.57,2023-12-08T00:00:00,348
1450,1265.51,2024-02-04T00:00:00,247
1451,3302.6,2023-04-13T00:00:00,629
1452,1487.81,2024-01-05T00:00:00,931
1453,17992.97,2023-04-08T00:00:00,345
1454,5303.2,2024-06-18T00:00:00,670
1455,6131.83,2024-10-23T00:00:00,920
1456,11746.5,2023-01-03T00:00:00,981
1457,9862.58,2023-09-07T00:00:00,61
1458,15875.32,2023-07-25T00:00:00,397
1459,13004.43,2024-04-10T00:00:00,778
1460,2500.65,2024-10-07T00:00:00,228
1461,18410.62,2024-11-25T00:00:00,50
1462,3920.67,2024-02-29T00:00:00,871
1463,1780.9,2024-07-21T00:00:00,639
1464,6574.48,2023-04-12T00:00:00,788
1465,7693.13,2024-05-09T00:00:00,734
1466,15318.35,2024-08-23T00:00:00,797
1467,7595.74,2023-01-16T00:00:00,172
1468,6781.64,2024-10-06T00:00:00,379
1469,643.58,2023-08-06T00:00:00,647
1470,2791.08,2024-08-06T00:00:00,45
1471,5541.06,2023-01-22T00:00:00,282
1472,13546.54,2024-07-03T00:00:00,864
1473,11156.44,2023-02-28T00:00:00,703
1474,7929.96,2023-12-08T00:00:00,332
1475,18821.49,2024-11-23T00:00:00,564
1476,6771.12,2024-04-21T00:00:00,131
1477,20033.89,2024-02-29T00:00:00,997
1478,1759.52,2024-02-29T00:00:00,698
1479,737.75,2023-10-09T00:00:00,745
1480,14797.49,2023-09-23T00:00:00,978
1481,18824.19,2024-05-04T00:00:00,614
1482,8589.64,2023-09-12T00:00:00,841
1483,469.8,2024-01-24T00:00:00,957
1484,1997.56,2024-05-02T00:00:00,517
1485,10724.03,2024-04-16T00:00:00,802
1486,8712.44,2023-10-29T00:00:00,241
1487,20570.33,2024-11-27T00:00:00,258
1488,12113.1,2023-10-19T00:00:00,950
1489,12917.55,2024-05-29T00:00:00,157
1490,11061.47,2024-06-12T00:00:00,441
1491,12499.06,2024-02-25T00:00:00,566
1492,9391.48,2023-06-23T00:00:00,607
1493,4053.43,2023-12-30T00:00:00,815
1494,1796.54,2024-10-25T00:00:00,210
1495,3700.35,2023-01-21T00:00:00,820
1496,3386.72,2023-11-14T00:00:00,692
1497,5536.44,2023-12-22T00:00:00,789
1498,8034.09,2023-04-23T00:00:00,327
1499,6044.42,2024-03-17T00:00:00,700
1500,6445.16,2023-03-20T00:00:00,443
1501,5587.99,2024-08-16T00:00:00,477
1502,13819.48,2024-06-20T00:00:00,772
1503,2605.72,2024-11-18T00:00:00,222
1504,21365.87,2023-01-31T00:00:00,813
1505,11912.2,2024-03-12T00:00:00,6
1506,6459.09,2023-07-12T00:00:00,14
1507,549.0,2023-01-03T00:00:00,141
1508,14149.63,2023-04-25T00:00:00,634
1509,4019.9,2023-08-31T00:00:00,461
1510,2231.48,2024-06-20T00:00:00,345
1511,18388.11,2024-06-30T00:00:00,251
1512,5207.21,2024-06-05T00:00:00,558
1513,14432.09,2023-07-05T00:00:00,265
1514,12101.62,2024-10-01T00:00:00,120
1515,8353.6,2023-01-15T00:00:00,26
1516,11337.06,2023-02-05T00:00:00,718
1517,5353.17,2023-03-08T00:00:00,728
1518,1383.26,2024-02-08T00:00:00,219
1519,1735.38,2024-10-26T00:00:00,156
1520,13858.53,2023-10-10T00:00:00,970
1521,11406.89,2024-05-15T00:00:00,158
1522,10414.72,2023-08-26T00:00:00,992
1523,4725.88,2024-02-23T00:00:00,253
1524,12176.61,2024-01-16T00:00:00,142
1525,49.68,2024-08-24T00:00:00,633
1526,1822.55,2023-03-02T00:00:00,881
1527,3259.77,2023-10-17T00:00:00,938
1528,9070.76,2023-03-19T00:00:00,646
1529,12318.38,2024-09-10T00:00:00,945
1530,1907.09,2023-10-21T00:00:00,223
1531,13713.83,2024-10-13T00:00:00,261
1532,2401.68,2024-10-03T00:00:00,937
1533,5076.77,2023-04-10T00:00:00,802
1534,8218.1,2023-03-15T00:00:00,166
1535,7244.38,2024-06-08T00:00:00,969
1536,10885.53,2024-02-04T00:00:00,320
1537,4712.86,2023-12-02T00:00:00,832
1538,14870.75,2023-07-13T00:00:00,397
1539,4375.27,2023-03-14T00:00:00,697
1540,9144.01,2024-03-05T00:00:00,973
1541,1986.95,2023-08-26T00:00:00,45
1542,234.9,2023-11-05T00:00:00,90
1543,3629.97,2023-11-16T00:00:00,708
1544,4204.11,2023-04-04T00:00:00,134
1545,6936.74,2023-08-20T00:00:00,789
1546,9814.41,2023-04-26T00:00:00,332
1547,2363.79,2024-07-03T00:00:00,303
1548,16877.39,2023-10-13T00:00:00,690
1549,11785.62,2024-02-22T00:00:00,532
1550,15278.72,2024-05-18T00:00:00,75
1551,1140.26,2024-06-27T00:00:00,124
1552,3130.54,2024-08-08T00:00:00,382
1553,8840.67,2024-04-02T00:00:00,329
1554,3020.97,2024-02-05T00:00:00,77
1555,4918.26,2023-03-24T00:00:00,174
1556,11054.56,2023-02-21T00:00:00,102
1557,12668.63,2024-10-22T00:00:00,94
1558,1621.34,2023-11-10T00:00:00,787
1559,5123.6,2024-09-21T00:00:00,909
1560,7317.4,2024-09-27T00:00:00,188
1561,9523.56,2023-01-19T00:00:00,98
1562,17647.93,2023-04-24T00:00:00,589
1563,16748.55,2023-12-29T00:00:00,322
1564,5899.3,2024-06-07T00:00:00,401
1565,12066.27,2024-10-01T00:00:00,26
1566,3117.62,2024-07-16T00:00:00,510
1567,6491.24,2023-12-24T00:00:00,786
1568,23565.7,2023-12-31T00:00:00,320
1569,5892.04,2023-06-04T00:00:00,243
1570,5432.95,2023-01-18T00:00:00,185
1571,11904.34,2024-06-17T00:00:00,486
1572,1962.45,2023-12-01T00:00:00,803
1573,20826.42,2023-03-28T00:00:00,830
1574,8062.18,2023-05-26T00:00:00,86
1575,14822.25,2024-04-10T00:00:00,798
1576,1460.34,2024-03-07T00:00:00,949
1577,1052.86,2023-10-30T00:00:00,584
1578,9090.1,2024-06-14T00:00:00,961
1579,14275.49,2023-07-28T00:00:00,852
1580,8105.58,2024-03-04T00:00:00,727
1581,4756.06,2024-05-02T00:00:00,297
1582,4368.71,2024-09-26T00:00:00,69
1583,7355.54,2023-01-15T00:00:00,197
1584,500.13,2023-02-28T00:00:00,149
1585,5395.72,2023-05-07T00:00:00,98
1586,9782.26,2024-10-04T00:00:00,678
1587,3105.56,2023-05-18T00:00:00,876
1588,8712.63,2023-08-19T00:00:00,181
1589,7727.35,2023-05-23T00:00:00,733
1590,6375.12,2024-05-12T00:00:00,940
1591,8813.15,2024-11-29T00:00:00,542
1592,237.63,2024-03-23T00:00:00,26
1593,4990.74,2024-10-29T00:00:00,115
1594,2941.8,2023-06-06T00:00:00,350
1595,6290.48,2024-04-18T00:00:00,668
1596,10303.76,2024-04-19T00:00:00,420
1597,10134.42,2023-07-21T00:00:00,827
1598,4583.05,2023-06-20T00:00:00,685
1599,9781.26,2024-08-05T00:00:00,51
1600,5884.5,2023-06-01T00:00:00,147
1601,7756.8,2024-01-08T00:00:00,866
1602,2964.72,2024-06-04T00:00:00,472
1603,6960.38,2023-09-07T00:00:00,689
1604,16360.87,2024-03-29T00:00:00,886
1605,8194.7,2024-09-25T00:00:00,875
1606,9274.51,2024-08-31T00:00:00,906
1607,5187.45,2024-01-22T00:00:00,526
1608,4855.8,2024-03-05T00:00:00,196
1609,6839.85,2023-07-23T00:00:00,870
1610,5676.1,2024-06-12T00:00:00,878
1611,8227.48,2023-02-16T00:00:00,34
1612,9966.08,2023-10-08T00:00:00,955
1613,10913.08,2024-05-05T00:00:00,240
1614,8402.64,2023-03-19T00:00:00,752
1615,1663.92,2023-12-27T00:00:00,955
1616,13600.78,2023-05-05T00:00:00,463
1617,1619.12,2024-09-09T00:00:00,605
1618,1827.86,2023-02-07T00:00:00,260
1619,8310.46,2024-04-02T00:00:00,364
1620,16343.68,2024-03-07T00:00:00,896
1621,11125.11,2023-08-13T00:00:00,960
1622,1931.61,2024-02-11T00:00:00,209
1623,10127.92,2024-09-23T00:00:00,329
1624,7301.81,2024-08-26T00:00:00,172
1625,9342.68,2024-03-02T00:00:00,56
1626,7604.4,2024-08-06T00:00:00,637
1627,13354.49,2023-12-11T00:00:00,782
1628,3686.16,2024-06-12T00:00:00,353
1629,24464.3,2023-12-22T00:00:00,540
1630,5394.29,2023-01-18T00:00:00,6
1631,12244.84,2024-01-02T00:00:00,812
1632,8214.86,2024-01-17T00:00:00,778
1633,10953.95,2024-05-31T00:00:00,182
1634,7221.84,2023-10-26T00:00:00,455
1635,3252.27,2023-01-27T00:00:00,108
1636,6684.72,2023-10-01T00:00:00,52
1637,629.58,2024-07-25T00:00:00,851
1638,9532.74,2023-10-15T00:00:00,65
1639,7478.56,2023-06-08T00:00:00,686
1640,729.02,2024-02-05T00:00:00,651
1641,6724.2,2024-07-31T00:00:00,783
1642,9283.26,2023-01-31T00:00:00,614
1643,12041.66,2023-03-25T00:00:00,688
1644,10778.98,2024-01-06T00:00:00,450
1645,7651.35,2024-09-29T00:00:00,183
1646,1178.87,2023-05-26T00:00:00,739
1647,3552.94,2024-04-09T00:00:00,972
1648,205.67,2023-11-22T00:00:00,756
1649,8465.33,2023-09-20T00:00:00,274
1650,3136.05,2024-01-21T00:00:00,700
1651,8412.15,2024-08-03T00:00:00,315
1652,8547.76,2023-07-07T00:00:00,446
1653,4394.38,2024-09-13T00:00:00,167
1654,1697.74,2023-04-28T00:00:00,427
1655,3394.82,2024-09-08T00:00:00,142
1656,11160.47,2024-11-19T00:00:00,162
1657,5563.38,2024-10-07T00:00:00,878
1658,4731.3,2024-11-02T00:00:00,954
1659,4318.86,2024-03-10T00:00:00,586
1660,12413.04,2024-09-02T00:00:00,51
1661,7957.81,2023-02-08T00:00:00,328
1662,17868.62,2023-02-01T00:00:00,842
1663,10932.5,2023-06-15T00:00:00,231
1664,9061.63,2024-01-05T00:00:00,671
1665,10987.31,2024-11-11T00:00:00,704
1666,9064.65,2024-06-07T00:00:00,761
1667,2630.87,2024-04-01T00:00:00,344
1668,10948.56,2023-05-06T00:00:00,509
1669,18349.26,2023-11-19T00:00:00,931
1670,12748.16,2023-12-22T00:00:00,202
1671,5440.5,2024-05-21T00:00:00,643
1672,12660.05,2024-10-15T00:00:00,189
1673,8625.23,2024-02-28T00:00:00,897
1674,12847.04,2023-02-02T00:00:00,813
1675,9792.01,2024-07-15T00:00:00,707
1676,5226.36,2023-01-14T00:00:00,89
1677,6123.42,2024-04-11T00:00:00,323
1678,824.46,2024-08-29T00:00:00,456
1679,3886.0,2023-05-28T00:00:00,501
1680,3121.58,2024-02-06T00:00:00,435
1681,10431.74,2023-09-06T00:00:00,9
1682,5289.77,2023-09-11T00:00:00,233
1683,4263.64,2023-04-20T00:00:00,786
1684,4211.9,2024-09-26T00:00:00,473
1685,7877.86,2024-09-28T00:00:00,617
1686,11330.91,2023-03-26T00:00:00,390
1687,7543.42,2023-06-29T00:00:00,750
1688,1625.17,2023-08-22T00:00:00,625
1689,3927.0,2024-06-20T00:00:00,497
1690,3639.39,2024-05-29T00:00:00,866
1691,6928.71,2023-12-16T00:00:00,277
1692,16284.22,2024-09-07T00:00:00,549
1693,12315.52,2024-03-27T00:00:00,169
1694,11712.52,2024-07-28T00:00:00,939
1695,14398.76,2024-08-31T00:00:00,771
1696,7458.43,2023-07-23T00:00:00,580
1697,3531.42,2024-02-01T00:00:00,949
1698,5575.62,2023-02-14T00:00:00,650
1699,5967.76,2023-04-12T00:00:00,428
1700,3989.88,2024-02-17T00:00:00,126
1701,780.8,2024-05-15T00:00:00,706
1702,1246.38,2024-04-04T00:00:00,835
1703,10195.36,2023-06-15T00:00:00,866
1704,6574.86,2024-05-20T00:00:00,97
1705,2821.0,2024-07-28T00:00:00,192
1706,3417.95,2023-01-19T00:00:00,163
1707,12154.08,2023-12-29T00:00:00,141
1708,8650.04,2024-10-17T00:00:00,319
1709,7020.7,2024-07-19T00:00:00,499
1710,1050.33,2023-05-16T00:00:00,282
1711,5405.48,2023-04-20T00:00:00,721
1712,8152.22,2024-02-05T00:00:00,292
1713,11142.48,2023-08-12T00:00:00,208
1714,1040.69,2023-08-02T00:00:00,260
1715,1991.06,2024-06-25T00:00:00,576
1716,1691.91,2023-10-28T00:00:00,519
1717,7012.43,2024-11-03T00:00:00,734
1718,9366.49,2024-11-26T00:00:00,866
1719,4575.8,2024-04-07T00:00:00,904
1720,1817.37,2023-12-02T00:00:00,33
1721,2028.48,2024-07-22T00:00:00,77
1722,18679.17,2023-11-05T00:00:00,539
1723,16870.41,2024-05-13T00:00:00,968
1724,17874.25,2024-03-14T00:00:00,416
1725,8297.29,2024-01-14T00:00:00,995
1726,5605.48,2024-01-24T00:00:00,673
1727,19736.92,2024-01-12T00:00:00,347
1728,6717.35,2024-01-03T00:00:00,1000
1729,17118.61,2023-04-11T00:00:00,257
1730,311.19,2023-06-10T00:00:00,655
1731,1060.96,2024-04-16T00:00:00,44
1732,1898.37,2023-07-26T00:00:00,237
1733,4201.32,2024-08-01T00:00:00,758
1734,9073.18,2023-03-11T00:00:00,978
1735,9686.57,2024-09-23T00:00:00,488
1736,18918.42,2023-10-29T00:00:00,980
1737,1003.58,2023-05-05T00:00:00,62
1738,6211.84,2024-06-05T00:00:00,184
1739,7482.16,2024-08-12T00:00:00,987
1740,8485.82,2024-11-07T00:00:00,455
1741,2552.8,2023-08-23T00:00:00,253
1742,4692.5,2024-07-22T00:00:00,49
1743,20830.93,2023-08-11T00:00:00,664
1744,6523.79,2023-10-17T00:00:00,802
1745,6508.37,2023-03-21T00:00:00,631
1746,6375.62,2023-05-19T00:00:00,527
1747,3983.39,2023-04-19T00:00:00,610
1748,10274.7,2024-11-07T00:00:00,723
1749,13184.18,2023-10-05T00:00:00,415
1750,9137.96,2023-03-09T00:00:00,592
1751,1759.74,2023-04-29T00:00:00,788
1752,16888.4,2024-03-24T00:00:00,863
1753,9803.74,2023-10-08T00:00:00,667
1754,6164.04,2024-08-18T00:00:00,468
1755,5113.29,2024-04-02T00:00:00,178
1756,3277.26,2024-06-01T00:00:00,809
1757,10389.21,2024-01-10T00:00:00,600
1758,15294.09,2024-07-08T00:00:00,251
1759,18545.97,2024-01-26T00:00:00,180
1760,14749.65,2024-08-18T00:00:00,252
1761,6637.28,2024-02-10T00:00:00,22
1762,14963.77,2024-07-09T00:00:00,756
1763,14725.33,2023-08-11T00:00:00,711
1764,3277.62,2024-07-25T00:00:00,897
1765,15606.72,2023-12-04T00:00:00,903
1766,17117.9,2023-12-11T00:00:00,74
1767,3364.75,2024-11-02T00:00:00,962
1768,7257.05,2023-05-25T00:00:00,226
1769,11185.34,2024-01-20T00:00:00,606
1770,8296.29,2024-09-24T00:00:00,835
1771,17609.92,2023-09-21T00:00:00,907
1772,5658.34,2024-01-04T00:00:00,983
1773,18376.72,2023-05-17T00:00:00,233
1774,1680.68,2024-08-06T00:00:00,257
1775,3004.76,2024-07-12T00:00:00,718
1776,8384.15,2023-05-08T00:00:00,606
1777,15330.85,2024-08-17T00:00:00,438
1778,10617.52,2024-11-28T00:00:00,617
1779,1148.74,2024-04-28T00:00:00,451
1780,19942.54,2023-04-14T00:00:00,399
1781,726.45,2024-01-30T00:00:00,386
1782,11388.92,2023-10-20T00:00:00,306
1783,1487.81,2023-07-20T00:00:00,939
1784,23726.01,2024-08-19T00:00:00,905
1785,5125.6,2023-11-23T00:00:00,143
1786,14108.75,2023-04-26T00:00:00,693
1787,8212.9,2024-02-28T00:00:00,408
1788,11889.2,2024-11-21T00:00:00,995
1789,12056.24,2024-10-31T00:00:00,92
1790,14581.18,2023-12-11T00:00:00,120
1791,11584.84,2024-11-28T00:00:00,286
1792,5911.44,2023-08-27T00:00:00,715
1793,7861.72,2023-08-12T00:00:00,507
1794,8284.93,2024-05-18T00:00:00,560
1795,6361.0,2024-01-09T00:00:00,933
1796,11043.26,2023-07-23T00:00:00,400
1797,8402.37,2024-01-06T00:00:00,276
1798,6363.6,2023-05-03T00:00:00,156
1799,2306.93,2024-11-17T00:00:00,228
1800,9090.78,2023-08-10T00:00:00,50
1801,5186.16,2024-02-25T00:00:00,42
1802,3315.76,2023-03-28T00:00:00,27
1803,15361.99,2023-07-09T00:00:00,732
1804,2372.16,2023-06-18T00:00:00,725
1805,1077.42,2023-08-17T00:00:00,229
1806,10052.3,2023-07-09T00:00:00,724
1807,4350.59,2023-04-18T00:00:00,172
1808,15612.23,2023-12-27T00:00:00,704
1809,648.82,2024-09-15T00:00:00,959
1810,9211.93,2024-10-22T00:00:00,51
1811,6125.09,2024-11-08T00:00:00,963
1812,7914.36,2023-03-17T00:00:00,745
1813,828.9,2023-08-11T00:00:00,901
1814,49.14,2024-06-15T00:00:00,730
1815,10705.66,2023-07-11T00:00:00,538
1816,9123.35,2023-06-01T00:00:00,35
1817,10321.36,2023-05-27T00:00:00,970
1818,5258.89,2023-07-16T00:00:00,843
1819,3183.93,2024-09-29T00:00:00,1
1820,632.79,2024-05-21T00:00:00,1
1821,329.88,2023-02-15T00:00:00,620
1822,3315.72,2023-01-09T00:00:00,519
1823,5334.24,2024-06-01T00:00:00,425
1824,2183.3,2023-01-31T00:00:00,33
1825,17257.73,2023-06-19T00:00:00,793
1826,914.3,2023-09-04T00:00:00,311
1827,15862.0,2024-05-27T00:00:00,896
1828,15521.65,2023-11-30T00:00:00,258
1829,4054.11,2023-03-23T00:00:00,754
1830,2234.75,2024-09-28T00:00:00,403
1831,7859.13,2023-12-09T00:00:00,321
1832,5036.98,2023-08-08T00:00:00,880
1833,29061.39,2024-05-16T00:00:00,793
1834,9518.36,2024-03-10T00:00:00,123
1835,17164.89,2024-10-19T00:00:00,381
1836,6917.41,2024-11-16T00:00:00,95
1837,8464.65,2023-11-07T00:00:00,997
1838,1839.46,2024-02-03T00:00:00,401
1839,2575.7,2024-09-11T00:00:00,898
1840,5944.42,2023-10-22T00:00:00,270
1841,11180.84,2023-07-31T00:00:00,144
1842,14201.66,2023-06-26T00:00:00,517
1843,3825.05,2023-12-13T00:00:00,842
1844,14307.2,2024-03-14T00:00:00,203
1845,9857.56,2023-03-22T00:00:00,975
1846,13707.73,2024-10-19T00:00:00,710
1847,11507.62,2023-02-25T00:00:00,225
1848,1877.0,2024-10-26T00:00:00,151
1849,10131.23,2023-03-03T00:00:00,177
1850,5639.44,2024-07-09T00:00:00,175
1851,17277.74,2023-12-08T00:00:00,973
1852,18990.26,2023-06-01T00:00:00,183
1853,5598.01,2023-06-27T00:00:00,287
1854,411.34,2023-08-30T00:00:00,752
1855,11313.78,2023-03-17T00:00:00,315
1856,14442.78,2024-03-19T00:00:00,278
1857,11492.58,2023-05-18T00:00:00,962
1858,16670.66,2024-07-27T00:00:00,601
1859,8931.8,2024-04-07T00:00:00,997
1860,6263.07,2024-03-09T00:00:00,508
1861,4376.12,2024-09-13T00:00:00,909
1862,1047.91,2023-12-25T00:00:00,593
1863,9902.26,2024-09-09T00:00:00,980
1864,11216.07,2024-05-30T00:00:00,755
1865,1796.54,2023-06-28T00:00:00,524
1866,620.56,2024-05-25T00:00:00,919
1867,6946.04,2023-05-09T00:00:00,166
1868,3776.06,2023-01-17T00:00:00,510
1869,11146.73,2023-09-29T00:00:00,715
1870,11657.4,2024-07-04T00:00:00,33
1871,2246.66,2024-07-04T00:00:00,524
