id,id,wishlist_id,product_id,quantity
57145,,17109,492,2
57146,,17109,1200,3
57147,,17109,402,4
57148,,17110,139,4
57149,,17110,505,1
57150,,17110,1964,1
57151,,17110,67,3
57152,,17111,418,2
57153,,17111,1339,1
57154,,17111,1683,2
57155,,17112,222,1
57156,,17112,674,1
57157,,17113,240,2
57158,,17113,1419,3
57159,,17113,74,2
57160,,17113,940,2
57161,,17113,684,3
57162,,17113,1953,1
57163,,17114,71,5
57164,,17114,1785,2
57165,,17114,1441,3
57166,,17114,424,1
57167,,17114,1102,5
57168,,17114,1830,2
57169,,17114,32,5
57170,,17115,786,3
57171,,17115,1893,3
57172,,17115,1184,3
57173,,17115,868,4
57174,,17116,1834,4
57175,,17116,1929,4
57176,,17116,765,2
57177,,17116,1697,1
57178,,17116,512,5
57179,,17117,1102,3
57180,,17117,1015,3
57181,,17117,275,4
57182,,17118,469,5
57183,,17118,463,1
57184,,17119,1451,3
57185,,17119,652,3
57186,,17119,213,2
57187,,17119,507,2
57188,,17119,650,5
57189,,17120,181,2
57190,,17120,1632,1
57191,,17121,1858,1
57192,,17121,1111,3
57193,,17121,1194,5
57194,,17121,835,5
57195,,17122,964,4
57196,,17122,1333,3
57197,,17122,1473,2
57198,,17122,1525,5
57199,,17123,1618,4
57200,,17123,44,3
57201,,17123,907,5
57202,,17123,528,4
57203,,17124,427,5
57204,,17124,1432,5
57205,,17124,1875,5
57206,,17125,538,2
57207,,17125,1658,2
57208,,17126,1871,2
57209,,17126,1289,2
57210,,17126,1512,2
57211,,17129,1700,4
57212,,17129,223,2
57213,,17131,1627,1
57214,,17131,351,3
57215,,17131,95,5
57216,,17131,738,4
57217,,17131,414,5
57218,,17132,1172,3
57219,,17132,363,1
57220,,17132,1101,3
57221,,17132,1412,1
57222,,17132,783,5
57223,,17133,1469,4
57224,,17133,258,2
57225,,17134,937,3
57226,,17134,363,5
57227,,17134,1290,5
57228,,17134,1482,4
57229,,17134,953,3
57230,,17135,84,1
57231,,17136,895,1
57232,,17137,1270,1
57233,,17137,1164,5
57234,,17137,704,5
57235,,17137,1686,1
57236,,17137,1457,1
57237,,17138,1163,4
57238,,17138,259,2
57239,,17138,234,3
57240,,17138,134,1
57241,,17138,750,1
57242,,17138,1019,5
57243,,17139,1695,1
57244,,17139,626,1
57245,,17139,1980,3
57246,,17139,1769,5
57247,,17140,1725,3
57248,,17140,1961,5
57249,,17140,440,3
57250,,17140,1811,5
57251,,17140,137,5
57252,,17140,1122,4
57253,,17140,700,5
57254,,17141,1380,2
57255,,17141,295,1
57256,,17142,349,5
57257,,17142,751,1
57258,,17143,1974,4
57259,,17144,1944,5
57260,,17144,1486,3
57261,,17145,216,5
57262,,17145,1122,2
57263,,17146,420,2
57264,,17146,1133,5
57265,,17146,1550,1
57266,,17146,1595,5
57267,,17147,272,4
57268,,17147,1531,1
57269,,17147,477,4
57270,,17147,669,2
57271,,17147,1370,1
57272,,17148,995,1
57273,,17149,878,5
57274,,17150,792,4
57275,,17150,1760,3
57276,,17150,695,2
57277,,17150,1145,1
57278,,17150,520,4
57279,,17151,1831,4
57280,,17151,789,4
57281,,17151,179,4
57282,,17152,1658,1
57283,,17152,1350,5
57284,,17152,366,2
57285,,17153,151,4
57286,,17153,932,4
57287,,17153,351,4
57288,,17153,475,5
57289,,17154,1806,1
57290,,17154,63,1
57291,,17154,1637,4
57292,,17154,687,1
57293,,17154,451,3
57294,,17154,1418,4
57295,,17154,1414,2
57296,,17154,1517,2
57297,,17155,1994,5
57298,,17155,630,2
57299,,17155,616,5
57300,,17156,326,1
57301,,17156,457,5
57302,,17156,511,3
57303,,17157,1261,2
57304,,17157,984,2
57305,,17157,92,2
57306,,17158,1095,4
57307,,17158,1566,3
57308,,17158,228,5
57309,,17158,995,3
57310,,17158,1882,4
57311,,17158,1315,2
57312,,17158,35,5
57313,,17158,1580,4
57314,,17159,1587,4
57315,,17159,453,1
57316,,17159,1908,3
57317,,17160,125,1
57318,,17161,1426,1
57319,,17161,1114,3
57320,,17161,1409,1
57321,,17161,254,5
57322,,17162,1760,5
57323,,17162,92,2
57324,,17162,1180,5
57325,,17162,562,3
57326,,17162,776,1
57327,,17162,245,4
57328,,17163,760,5
57329,,17164,1715,3
57330,,17164,1843,5
57331,,17164,274,4
57332,,17164,563,3
57333,,17164,676,4
57334,,17165,764,3
57335,,17165,1155,4
57336,,17165,1158,4
57337,,17165,882,4
57338,,17166,87,3
57339,,17166,1308,5
57340,,17167,1677,2
57341,,17167,1988,2
57342,,17167,179,5
57343,,17169,88,4
57344,,17169,1347,5
57345,,17169,1247,2
57346,,17169,1760,4
57347,,17170,1663,3
57348,,17170,1395,3
57349,,17171,1604,2
57350,,17172,1074,1
57351,,17172,47,5
57352,,17172,1367,5
57353,,17173,1429,5
57354,,17173,1363,2
57355,,17175,1164,1
57356,,17175,763,1
57357,,17175,1373,1
57358,,17175,145,1
57359,,17175,617,4
57360,,17175,847,2
57361,,17175,77,3
57362,,17176,771,3
57363,,17176,1298,4
57364,,17176,315,1
57365,,17176,1081,5
57366,,17177,711,3
57367,,17178,1833,1
57368,,17178,1386,4
57369,,17178,1104,4
57370,,17179,1851,3
57371,,17179,1623,3
57372,,17179,540,1
57373,,17179,199,3
57374,,17180,596,2
57375,,17180,997,5
57376,,17180,1712,5
57377,,17180,165,5
57378,,17180,246,5
57379,,17180,1908,2
57380,,17180,115,2
57381,,17181,1228,5
57382,,17181,218,3
57383,,17181,1575,4
57384,,17181,1491,1
57385,,17182,1690,3
57386,,17182,418,2
57387,,17183,521,2
57388,,17183,740,3
57389,,17183,21,2
57390,,17183,1695,5
57391,,17184,370,4
57392,,17184,1978,5
57393,,17185,1419,2
57394,,17185,1086,2
57395,,17185,310,3
57396,,17186,248,5
57397,,17186,569,2
57398,,17186,451,3
57399,,17186,636,3
57400,,17186,840,4
57401,,17187,646,4
57402,,17187,1311,2
57403,,17188,673,1
57404,,17188,679,5
57405,,17188,964,5
57406,,17188,922,3
57407,,17189,982,4
57408,,17190,1543,3
57409,,17190,310,2
57410,,17190,1037,5
57411,,17191,1133,3
57412,,17192,1636,1
57413,,17192,1524,4
57414,,17192,1555,2
57415,,17192,508,1
57416,,17192,1671,1
57417,,17192,252,5
57418,,17193,1715,1
57419,,17193,712,4
57420,,17194,53,5
57421,,17194,1350,5
57422,,17195,1870,2
57423,,17195,879,2
57424,,17195,1456,1
57425,,17195,1185,5
57426,,17196,917,3
57427,,17196,1441,4
57428,,17196,1251,5
57429,,17196,1210,2
57430,,17197,585,3
57431,,17197,1530,4
57432,,17197,97,1
57433,,17197,1950,1
57434,,17197,1943,5
57435,,17197,633,2
57436,,17197,1611,2
57437,,17197,1483,2
57438,,17198,290,5
57439,,17198,890,5
57440,,17198,160,4
57441,,17199,1001,4
57442,,17199,1929,4
57443,,17199,1767,4
57444,,17199,1309,3
57445,,17199,819,5
57446,,17199,1407,1
57447,,17200,418,2
57448,,17200,1729,2
57449,,17200,1378,1
57450,,17200,133,4
57451,,17201,155,2
57452,,17202,954,1
57453,,17202,497,4
57454,,17202,323,5
57455,,17203,314,1
57456,,17203,1713,1
57457,,17204,1206,3
57458,,17204,835,1
57459,,17204,923,3
57460,,17205,1295,3
57461,,17205,892,4
57462,,17205,1418,5
57463,,17205,1247,1
57464,,17205,41,4
57465,,17205,1407,4
57466,,17205,154,2
57467,,17206,1283,2
57468,,17207,636,1
57469,,17207,1287,3
57470,,17207,1851,3
57471,,17207,1126,4
57472,,17208,1725,5
57473,,17208,1435,2
57474,,17209,157,4
57475,,17209,1738,1
57476,,17209,920,4
57477,,17210,1205,2
57478,,17210,126,2
57479,,17210,1100,3
57480,,17210,474,2
57481,,17211,325,2
57482,,17211,449,3
57483,,17212,1309,4
57484,,17213,109,4
57485,,17213,844,2
57486,,17213,1518,3
57487,,17213,1845,3
57488,,17213,52,3
57489,,17213,598,1
57490,,17214,307,3
57491,,17214,809,3
57492,,17214,430,2
57493,,17214,688,3
57494,,17214,978,4
57495,,17215,1408,5
57496,,17215,569,3
57497,,17215,51,4
57498,,17216,1013,1
57499,,17216,1358,1
57500,,17217,1416,3
57501,,17217,384,1
57502,,17217,193,1
57503,,17217,1435,1
57504,,17218,376,5
57505,,17219,1083,3
57506,,17219,1110,3
57507,,17220,1745,2
57508,,17220,226,1
57509,,17220,919,3
57510,,17220,1996,4
57511,,17220,572,3
57512,,17221,1648,3
57513,,17221,1424,5
57514,,17221,1663,4
57515,,17221,953,1
57516,,17221,1690,3
57517,,17221,496,2
57518,,17222,1333,3
57519,,17222,1557,4
57520,,17222,692,4
57521,,17223,1457,4
57522,,17223,373,3
57523,,17224,514,1
57524,,17225,1948,5
57525,,17225,490,5
57526,,17225,1438,2
57527,,17225,1327,2
57528,,17225,332,2
57529,,17226,1938,3
57530,,17226,188,3
57531,,17226,1571,1
57532,,17226,233,3
57533,,17226,1947,3
57534,,17227,621,1
57535,,17227,1366,5
57536,,17227,632,2
57537,,17228,1515,4
57538,,17228,293,4
57539,,17228,958,4
57540,,17228,742,1
57541,,17229,633,3
57542,,17229,828,5
57543,,17229,1679,3
57544,,17229,1860,3
57545,,17230,1495,1
57546,,17230,594,3
57547,,17230,599,3
57548,,17231,138,1
57549,,17231,1123,4
57550,,17231,186,4
57551,,17231,1342,1
57552,,17232,503,1
57553,,17232,687,1
57554,,17232,852,4
57555,,17232,1342,5
57556,,17232,44,4
57557,,17233,1356,3
57558,,17233,1107,1
57559,,17233,1879,5
57560,,17234,1145,3
57561,,17234,1965,1
57562,,17234,1848,2
57563,,17234,542,5
57564,,17234,1146,5
57565,,17234,717,1
57566,,17235,1435,1
57567,,17235,1143,1
57568,,17236,1184,3
57569,,17237,1221,1
57570,,17237,1354,3
57571,,17237,776,3
57572,,17237,836,5
57573,,17237,363,2
57574,,17237,1445,5
57575,,17238,831,1
57576,,17238,834,2
57577,,17238,1083,3
57578,,17238,1643,3
57579,,17238,942,4
57580,,17239,1431,5
57581,,17239,1248,4
57582,,17239,1691,5
57583,,17239,810,2
57584,,17239,1331,1
57585,,17239,1138,2
57586,,17240,48,1
57587,,17240,1813,4
57588,,17240,1960,4
57589,,17241,1867,4
57590,,17241,488,1
57591,,17241,989,2
57592,,17242,1697,5
57593,,17242,867,5
57594,,17242,1458,3
57595,,17242,659,5
57596,,17242,1752,1
57597,,17242,1541,3
57598,,17243,598,2
57599,,17243,643,5
57600,,17243,1093,4
57601,,17243,317,3
57602,,17243,1884,4
57603,,17243,11,2
57604,,17243,165,5
57605,,17244,96,4
57606,,17244,883,5
57607,,17244,1699,3
57608,,17245,1417,4
57609,,17245,298,2
57610,,17246,438,5
57611,,17246,683,3
57612,,17246,1386,3
57613,,17246,1952,3
57614,,17246,1499,2
57615,,17247,1929,2
57616,,17248,153,5
57617,,17248,1674,3
57618,,17248,864,1
57619,,17248,222,5
57620,,17248,156,4
57621,,17248,732,2
57622,,17249,665,3
57623,,17249,326,4
57624,,17249,1178,2
57625,,17249,1673,3
57626,,17249,884,3
57627,,17250,1397,1
57628,,17250,125,5
57629,,17251,1936,2
57630,,17252,1673,1
57631,,17252,227,4
57632,,17253,1617,4
57633,,17253,446,4
57634,,17253,1083,4
57635,,17254,126,1
57636,,17254,1248,3
57637,,17254,1087,5
57638,,17255,1176,1
57639,,17255,109,5
57640,,17255,1054,4
57641,,17256,1084,2
57642,,17256,664,1
57643,,17256,1102,1
57644,,17256,416,1
57645,,17257,1636,2
57646,,17257,1036,4
57647,,17257,212,5
57648,,17257,620,5
57649,,17258,1937,3
57650,,17258,1885,3
57651,,17258,192,4
57652,,17260,1617,5
57653,,17261,693,4
57654,,17261,1540,1
57655,,17261,987,4
57656,,17262,61,1
57657,,17262,1353,2
57658,,17262,1840,5
57659,,17262,215,2
57660,,17263,1545,3
57661,,17263,1725,1
57662,,17263,1337,2
57663,,17263,371,4
57664,,17265,532,4
57665,,17265,1951,5
57666,,17265,572,2
57667,,17266,1203,1
57668,,17266,1119,5
57669,,17266,1195,3
57670,,17267,1307,4
57671,,17267,1572,4
57672,,17267,97,2
57673,,17267,1494,4
57674,,17267,1716,2
57675,,17268,1128,5
57676,,17268,552,3
57677,,17269,1556,2
57678,,17269,1261,3
57679,,17269,656,3
57680,,17269,593,4
57681,,17270,985,3
57682,,17270,752,4
57683,,17270,1971,2
57684,,17270,252,4
57685,,17271,1394,4
57686,,17271,1729,3
57687,,17271,1467,2
57688,,17271,1379,5
57689,,17271,1383,4
57690,,17272,1688,5
57691,,17272,1145,2
57692,,17272,281,1
57693,,17273,161,1
57694,,17273,1771,1
57695,,17273,1476,2
57696,,17274,609,3
57697,,17274,1183,3
57698,,17274,1585,2
57699,,17275,40,4
57700,,17275,1652,5
57701,,17275,404,3
57702,,17276,1931,5
57703,,17276,643,3
57704,,17276,1758,4
57705,,17276,1097,5
57706,,17276,1731,3
57707,,17276,1853,5
57708,,17277,1519,2
57709,,17277,485,1
57710,,17278,1273,4
57711,,17278,1929,5
57712,,17279,172,1
57713,,17279,803,2
57714,,17280,1450,3
57715,,17280,457,1
57716,,17280,1783,5
57717,,17280,1209,1
57718,,17281,1978,1
57719,,17281,241,2
57720,,17281,1394,3
57721,,17281,1528,2
57722,,17281,360,2
57723,,17281,1815,3
57724,,17281,620,3
57725,,17282,230,4
57726,,17282,666,5
57727,,17284,644,1
57728,,17284,1601,3
57729,,17284,506,2
57730,,17284,68,3
57731,,17284,1740,3
57732,,17285,412,2
57733,,17285,371,4
57734,,17285,943,2
57735,,17285,787,5
57736,,17286,1275,2
57737,,17286,1052,2
57738,,17286,1,3
57739,,17286,1968,1
57740,,17287,1903,4
57741,,17287,1924,4
57742,,17287,1614,3
57743,,17288,293,1
57744,,17288,1985,2
57745,,17289,1561,3
57746,,17289,194,2
57747,,17289,4,2
57748,,17289,1677,4
57749,,17290,297,5
57750,,17290,1415,2
57751,,17290,213,2
57752,,17291,121,1
57753,,17291,805,2
57754,,17291,631,3
57755,,17291,634,1
57756,,17291,334,1
57757,,17292,1199,2
57758,,17292,1199,1
57759,,17293,79,2
57760,,17293,788,5
57761,,17293,1852,3
57762,,17293,1651,2
57763,,17294,1486,5
57764,,17294,1734,1
57765,,17294,1670,2
57766,,17294,1252,5
57767,,17294,509,2
57768,,17294,879,4
57769,,17295,1286,3
57770,,17295,1882,5
57771,,17296,897,2
57772,,17296,1758,1
57773,,17296,1564,4
57774,,17297,1878,1
57775,,17297,1280,1
57776,,17298,72,5
57777,,17298,986,2
57778,,17298,965,5
57779,,17298,705,4
57780,,17298,1415,4
57781,,17299,544,4
57782,,17299,12,3
57783,,17299,44,2
57784,,17299,1034,4
57785,,17300,262,1
57786,,17300,174,2
57787,,17301,120,3
57788,,17301,1874,4
57789,,17302,516,4
57790,,17302,235,2
57791,,17302,1083,5
57792,,17302,1603,3
57793,,17303,912,2
57794,,17303,448,3
57795,,17303,1866,2
57796,,17305,956,2
57797,,17305,1357,1
57798,,17305,808,2
57799,,17305,1764,5
57800,,17305,1662,1
57801,,17305,124,2
57802,,17305,181,5
57803,,17305,852,5
57804,,17306,1709,2
57805,,17306,1278,3
57806,,17306,1836,5
57807,,17307,1993,3
57808,,17307,676,3
57809,,17307,1473,5
57810,,17307,1163,3
57811,,17307,1267,3
57812,,17307,1923,1
57813,,17307,227,5
57814,,17309,879,2
57815,,17309,494,4
57816,,17309,1231,3
57817,,17309,1154,4
57818,,17310,835,5
57819,,17310,1883,3
57820,,17310,388,2
57821,,17310,511,2
57822,,17311,1452,4
57823,,17312,1022,3
57824,,17312,482,4
57825,,17312,1796,2
57826,,17313,1528,3
57827,,17313,223,5
57828,,17313,1053,4
57829,,17314,535,5
57830,,17314,1583,2
57831,,17314,1720,2
57832,,17315,172,5
57833,,17316,881,4
57834,,17316,116,3
57835,,17316,1685,1
57836,,17316,972,5
57837,,17316,1606,4
57838,,17317,1860,1
57839,,17318,1375,2
57840,,17318,1597,4
57841,,17318,709,5
57842,,17318,501,4
57843,,17319,1497,1
57844,,17319,1244,5
57845,,17319,830,1
57846,,17319,762,5
57847,,17319,582,5
57848,,17320,1950,1
57849,,17320,722,5
57850,,17321,700,1
57851,,17321,362,2
57852,,17321,632,2
57853,,17321,969,1
57854,,17321,338,5
57855,,17322,568,3
57856,,17322,1601,2
57857,,17322,1595,4
57858,,17322,694,3
57859,,17322,1192,5
57860,,17323,1878,2
57861,,17323,1904,1
57862,,17323,378,1
57863,,17324,1069,2
57864,,17324,1805,4
57865,,17324,1819,5
57866,,17325,1396,4
57867,,17326,11,2
57868,,17326,1032,5
57869,,17326,310,2
57870,,17327,1164,2
57871,,17327,1475,3
57872,,17327,1106,3
57873,,17327,1197,3
57874,,17327,1713,3
57875,,17328,826,5
57876,,17328,1915,1
57877,,17329,680,5
57878,,17329,159,5
57879,,17330,1796,1
57880,,17330,1814,4
57881,,17330,1266,2
57882,,17330,513,1
57883,,17331,781,3
57884,,17331,814,4
57885,,17331,1819,4
57886,,17331,381,2
57887,,17331,513,2
57888,,17332,1137,2
57889,,17332,164,3
57890,,17332,1527,1
57891,,17332,643,1
57892,,17332,1053,3
57893,,17332,1555,3
57894,,17333,1127,3
57895,,17333,1327,2
57896,,17333,1668,2
57897,,17334,1638,1
57898,,17334,331,2
57899,,17334,1570,4
57900,,17334,1757,4
57901,,17335,992,3
57902,,17335,227,5
57903,,17335,1271,5
57904,,17335,845,1
57905,,17336,1743,1
57906,,17336,1397,4
57907,,17336,1173,1
57908,,17336,1110,2
57909,,17337,1950,5
57910,,17337,374,1
57911,,17338,1039,2
57912,,17338,1728,3
57913,,17339,464,5
57914,,17339,333,2
57915,,17339,1482,3
57916,,17339,110,5
57917,,17340,999,4
57918,,17340,1547,4
57919,,17341,1624,5
57920,,17341,1851,5
57921,,17341,1045,3
57922,,17341,477,4
57923,,17341,1951,3
57924,,17341,728,1
57925,,17342,1279,5
57926,,17342,841,1
57927,,17342,1075,5
57928,,17342,138,5
57929,,17344,1282,2
57930,,17344,877,5
57931,,17344,1151,1
57932,,17345,1299,1
57933,,17345,1052,1
57934,,17345,1202,5
57935,,17345,641,5
57936,,17347,1185,1
57937,,17347,380,3
57938,,17347,1252,5
57939,,17347,1123,3
57940,,17348,371,5
57941,,17348,144,4
57942,,17348,1775,3
57943,,17348,1996,1
57944,,17349,915,3
57945,,17349,1408,4
57946,,17350,1344,3
57947,,17350,1404,2
57948,,17351,1744,2
57949,,17351,1022,2
57950,,17351,1786,3
57951,,17352,125,1
57952,,17352,147,3
57953,,17353,1834,3
57954,,17353,559,5
57955,,17354,941,3
57956,,17354,1673,1
57957,,17355,137,4
57958,,17355,1385,3
57959,,17355,121,3
57960,,17355,571,3
57961,,17355,1404,4
57962,,17355,336,3
57963,,17355,465,4
57964,,17356,535,2
57965,,17356,1878,2
57966,,17357,104,1
57967,,17358,1462,5
57968,,17358,1784,5
57969,,17358,263,3
57970,,17359,1290,3
57971,,17359,1108,3
57972,,17359,1991,2
57973,,17359,1979,5
57974,,17360,1478,3
57975,,17360,1397,3
57976,,17361,450,4
57977,,17362,1033,5
57978,,17362,423,3
57979,,17362,1383,4
57980,,17362,1244,4
57981,,17363,1070,4
57982,,17363,671,2
57983,,17363,229,4
57984,,17363,1436,4
57985,,17364,318,3
57986,,17364,1518,4
57987,,17365,1257,3
57988,,17365,746,3
57989,,17366,140,3
57990,,17366,32,1
57991,,17366,1632,3
57992,,17366,1638,4
57993,,17366,1751,5
57994,,17366,57,4
57995,,17367,471,3
57996,,17367,1883,5
57997,,17367,1767,5
57998,,17367,1333,4
57999,,17368,1889,5
58000,,17368,1295,1
58001,,17368,507,1
58002,,17369,1559,4
58003,,17369,1313,4
58004,,17369,1574,1
58005,,17369,1489,2
58006,,17370,6,5
58007,,17370,1744,5
58008,,17371,1695,4
58009,,17371,1061,5
58010,,17371,479,3
58011,,17371,1325,5
58012,,17372,1172,2
58013,,17372,145,2
58014,,17372,1145,3
58015,,17372,1511,5
58016,,17373,849,5
58017,,17373,1351,3
58018,,17373,1327,3
58019,,17373,1565,3
58020,,17374,989,3
58021,,17375,1738,1
58022,,17375,94,4
58023,,17375,997,3
58024,,17376,834,1
58025,,17376,1960,3
58026,,17377,206,2
58027,,17377,1342,3
58028,,17377,1600,1
58029,,17377,211,4
58030,,17378,1765,4
58031,,17378,595,4
58032,,17378,674,1
58033,,17379,307,4
58034,,17379,631,3
58035,,17379,1363,2
58036,,17380,124,4
58037,,17380,1178,3
58038,,17381,1972,1
58039,,17381,1924,3
58040,,17381,1056,4
58041,,17381,279,3
58042,,17381,848,2
58043,,17382,1897,2
58044,,17382,1434,3
58045,,17382,277,1
58046,,17384,731,4
58047,,17384,814,4
58048,,17384,1759,1
58049,,17384,1514,1
58050,,17385,1779,3
58051,,17385,192,3
58052,,17385,1495,2
58053,,17385,1074,4
58054,,17387,1464,5
58055,,17387,1996,3
58056,,17387,1555,1
58057,,17387,609,4
58058,,17388,687,2
58059,,17388,1126,2
58060,,17389,431,3
58061,,17389,1249,4
58062,,17389,718,5
58063,,17389,1657,5
58064,,17389,1440,1
58065,,17391,1684,2
58066,,17391,1938,1
58067,,17392,1948,3
58068,,17392,1214,4
58069,,17392,602,3
58070,,17393,249,5
58071,,17393,1090,4
58072,,17393,1419,3
58073,,17393,475,4
58074,,17393,1512,2
58075,,17394,906,4
58076,,17394,1100,3
58077,,17394,219,2
58078,,17394,955,4
58079,,17394,1239,5
58080,,17394,1935,1
58081,,17395,1634,4
58082,,17395,1144,5
58083,,17395,820,5
58084,,17395,111,1
58085,,17396,1254,1
58086,,17396,49,5
58087,,17396,1917,5
58088,,17396,1298,1
58089,,17397,557,2
58090,,17398,1612,4
58091,,17398,1924,3
58092,,17398,1463,4
58093,,17398,1327,3
58094,,17398,1270,3
58095,,17399,622,5
58096,,17399,954,1
58097,,17399,1096,1
58098,,17400,22,2
58099,,17400,1180,2
58100,,17400,700,2
58101,,17400,83,1
58102,,17400,1613,2
58103,,17402,1730,3
58104,,17402,1101,4
58105,,17402,274,5
58106,,17403,1539,5
58107,,17403,1126,5
58108,,17403,16,1
58109,,17404,920,4
58110,,17404,437,1
58111,,17405,631,2
58112,,17405,81,4
58113,,17405,154,5
58114,,17405,1164,3
58115,,17406,707,1
58116,,17406,1726,5
58117,,17406,1916,4
58118,,17407,137,1
58119,,17407,1137,5
58120,,17407,639,3
58121,,17407,392,4
58122,,17407,1687,4
58123,,17407,209,3
58124,,17407,730,1
58125,,17408,1967,5
58126,,17408,1048,3
58127,,17409,623,4
58128,,17409,840,3
58129,,17409,488,2
58130,,17410,1623,2
58131,,17410,1649,3
58132,,17410,1125,1
58133,,17411,1505,3
58134,,17411,1692,2
58135,,17412,1937,4
58136,,17412,1602,5
58137,,17412,1918,5
58138,,17413,1286,2
58139,,17413,571,4
58140,,17413,1483,4
58141,,17414,662,2
58142,,17414,786,2
58143,,17414,213,1
58144,,17415,30,4
58145,,17415,130,1
58146,,17415,470,1
58147,,17415,1267,1
58148,,17416,832,1
58149,,17416,1568,4
58150,,17416,1449,3
58151,,17416,1382,1
58152,,17416,487,4
58153,,17417,1225,2
58154,,17417,251,4
58155,,17417,1720,1
58156,,17417,468,4
58157,,17417,1470,2
58158,,17418,406,4
58159,,17418,1726,3
58160,,17418,1602,3
58161,,17418,434,2
58162,,17419,1397,3
58163,,17419,1693,2
58164,,17419,1985,4
58165,,17419,348,4
58166,,17419,1296,3
58167,,17420,235,3
58168,,17420,718,4
58169,,17421,816,2
58170,,17421,1678,2
58171,,17421,221,3
58172,,17421,1465,5
58173,,17422,564,2
58174,,17422,48,5
58175,,17423,1047,3
58176,,17424,1398,4
58177,,17424,802,3
58178,,17424,1051,5
58179,,17424,713,3
58180,,17424,834,4
58181,,17424,1738,3
58182,,17426,342,4
58183,,17426,1842,3
58184,,17427,983,1
58185,,17427,1507,2
58186,,17427,679,4
58187,,17427,119,5
58188,,17428,1028,5
58189,,17428,422,4
58190,,17429,217,4
58191,,17429,1679,1
58192,,17429,872,3
58193,,17430,775,4
58194,,17430,797,4
58195,,17430,1926,4
58196,,17431,1734,3
58197,,17431,269,5
58198,,17432,666,1
58199,,17432,512,3
58200,,17432,726,5
58201,,17433,479,4
58202,,17433,1166,2
58203,,17433,1626,3
58204,,17433,1057,5
58205,,17433,1558,5
58206,,17434,1444,1
58207,,17435,292,5
58208,,17436,810,4
58209,,17436,297,5
58210,,17436,1493,1
58211,,17436,834,5
58212,,17436,151,3
58213,,17437,1170,2
58214,,17437,763,4
58215,,17438,1016,1
58216,,17438,1935,1
58217,,17439,938,5
58218,,17439,484,1
58219,,17440,291,5
58220,,17440,1133,3
58221,,17440,1933,3
58222,,17441,1755,2
58223,,17441,1528,1
58224,,17441,1131,3
58225,,17442,1433,2
58226,,17442,183,5
58227,,17443,1960,5
58228,,17443,1027,5
58229,,17443,1833,2
58230,,17443,147,2
58231,,17443,1303,2
58232,,17444,1193,5
58233,,17444,97,2
58234,,17444,551,1
58235,,17445,1136,3
58236,,17445,357,5
58237,,17445,409,4
58238,,17445,430,3
58239,,17446,1161,5
58240,,17446,1852,3
58241,,17447,1644,2
58242,,17447,764,5
58243,,17447,1974,4
58244,,17447,1371,2
58245,,17448,197,5
58246,,17448,958,4
58247,,17448,1299,3
58248,,17448,1084,5
58249,,17448,28,3
58250,,17448,1805,3
58251,,17449,1968,5
58252,,17450,459,2
58253,,17450,361,2
58254,,17451,177,2
58255,,17451,224,2
58256,,17452,898,3
58257,,17453,921,3
58258,,17453,1325,1
58259,,17453,394,1
58260,,17454,1811,3
58261,,17454,1382,4
58262,,17454,523,2
58263,,17454,1997,5
58264,,17454,1382,4
58265,,17455,1494,1
58266,,17455,1048,2
58267,,17455,198,2
58268,,17456,1629,4
58269,,17456,317,5
58270,,17456,1753,1
58271,,17456,1092,2
58272,,17456,995,1
58273,,17457,726,5
58274,,17459,582,1
58275,,17459,182,5
58276,,17459,417,3
58277,,17459,226,5
58278,,17459,1538,3
58279,,17461,4,5
58280,,17461,115,1
58281,,17461,1449,4
58282,,17461,828,1
58283,,17462,1726,5
58284,,17462,973,5
58285,,17462,1423,2
58286,,17463,1494,4
58287,,17463,950,3
58288,,17463,1209,2
58289,,17463,343,3
58290,,17463,1252,4
58291,,17463,183,1
58292,,17463,1721,4
58293,,17464,315,3
58294,,17464,1508,3
58295,,17465,954,1
58296,,17465,1340,1
58297,,17465,1620,4
58298,,17465,1740,3
58299,,17465,1013,1
58300,,17466,362,4
58301,,17466,1529,5
58302,,17466,1572,4
58303,,17466,630,1
58304,,17466,1055,3
58305,,17466,1985,3
58306,,17466,763,2
58307,,17466,165,2
58308,,17466,211,4
58309,,17467,1724,4
58310,,17468,1620,5
58311,,17468,1041,4
58312,,17468,1526,2
58313,,17468,532,4
58314,,17469,1148,5
58315,,17469,17,2
58316,,17469,254,3
58317,,17469,785,1
58318,,17470,1277,1
58319,,17470,377,1
58320,,17470,751,5
58321,,17470,1579,2
58322,,17470,783,3
58323,,17470,315,3
58324,,17470,1552,2
58325,,17471,847,5
58326,,17471,344,1
58327,,17471,640,3
58328,,17472,807,2
58329,,17472,1197,4
58330,,17472,550,5
58331,,17472,1757,4
58332,,17473,1324,2
58333,,17473,1549,2
58334,,17474,494,3
58335,,17474,691,1
58336,,17474,1445,3
58337,,17474,1870,5
58338,,17474,343,1
58339,,17474,136,2
58340,,17474,1854,4
58341,,17475,1590,3
58342,,17475,876,5
58343,,17475,1536,3
58344,,17475,252,4
58345,,17475,94,2
58346,,17476,1452,3
58347,,17477,892,3
58348,,17477,110,4
58349,,17477,240,2
58350,,17478,1134,3
58351,,17478,1969,2
58352,,17479,630,5
58353,,17479,541,1
58354,,17480,1426,5
58355,,17480,1279,5
58356,,17481,198,1
58357,,17481,116,5
